accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,acc_magnitude,gyro_magnitude,mean_acceleration,std_acceleration,variance_acceleration,signal_magnitude_area,tilt_angle_x,tilt_angle_y,activity,stability,risk_level,fall_detected,fall_type
-0.1621,-0.1198,9.6953,-1.1394,-0.9959,-0.2697,9.6974,1.5372,3.1378,4.6369,21.5008,3.3257,-0.9576,-0.7079,Standing,Stable,LOW,0,No Fall
0.864,0.213,10.2439,-0.2468,2.8341,-0.8295,10.2825,2.9632,3.7736,4.5829,21.0029,3.7736,4.8202,1.1869,Walking,Stable,LOW,0,No Fall
-0.0077,0.0736,9.7285,-0.2987,0.1414,0.029,9.7288,0.3318,3.2648,4.5707,20.8911,3.2699,-0.0455,0.4333,Sitting,Stable,LOW,0,No Fall
-0.051,0.0121,9.8465,0.1907,0.2036,-0.0014,9.8467,0.279,3.2692,4.651,21.6314,3.3032,-0.2969,0.0701,Sitting,Stable,LOW,0,No Fall
0.197,-0.1411,10.0632,-1.1329,0.8908,1.8631,10.0661,2.3555,3.373,4.7326,22.3979,3.4671,1.1216,-0.8031,Walking,Stable,LOW,0,No Fall
3.7054,-1.8364,9.1051,2.3346,-13.0629,-2.8458,10.0003,13.5717,3.658,4.467,19.9541,4.8823,21.748,-10.5818,Walking,Unstable,MEDIUM,0,No Fall
-0.0176,-0.0092,9.848,0.0857,0.1114,-0.0176,9.848,0.1417,3.2737,4.6487,21.6104,3.2916,-0.1023,-0.0537,Sitting,Stable,LOW,0,No Fall
-0.0845,-0.122,9.7472,0.0601,-0.3366,-0.1504,9.7483,0.3735,3.1802,4.6436,21.5627,3.3179,-0.4965,-0.7173,Standing,Stable,LOW,0,No Fall
-0.0317,0.038,9.5998,-0.7194,0.4556,-0.554,9.6,1.0159,3.202,4.524,20.4667,3.2231,-0.1889,0.2265,Standing,Stable,LOW,0,No Fall
-0.0351,-0.1278,9.6982,0.6936,-0.1231,0.0658,9.6991,0.7075,3.1784,4.6103,21.2551,3.287,-0.2076,-0.7548,Standing,Stable,LOW,0,No Fall
0.3311,0.0802,9.4192,-3.5199,-0.5598,0.6084,9.4253,3.6157,3.2768,4.3445,18.8748,3.2768,2.0129,0.4876,Walking,Stable,LOW,0,No Fall
-0.0161,-0.0481,9.7976,0.2516,-0.1064,0.2671,9.7977,0.3821,3.2445,4.6338,21.4719,3.2873,-0.0939,-0.2814,Sitting,Stable,LOW,0,No Fall
0.8881,0.3632,9.6528,-0.2627,3.2448,0.3032,9.7003,3.2695,3.6347,4.2608,18.1546,3.6347,5.2529,2.1458,Walking,Stable,LOW,0,No Fall
0.0184,0.0017,9.837,-0.0395,-0.0796,-0.1432,9.837,0.1685,3.2857,4.6325,21.4599,3.2857,0.107,0.0097,Sitting,Stable,LOW,0,No Fall
-0.0162,-0.1629,9.7525,0.1744,-0.4159,0.0869,9.7539,0.4592,3.1911,4.64,21.5293,3.3105,-0.0954,-0.9567,Standing,Stable,LOW,0,No Fall
0.0028,-0.0285,9.6558,-0.1198,0.0464,0.681,9.6559,0.6931,3.2101,4.5579,20.7743,3.229,0.0164,-0.1688,Sitting,Stable,LOW,0,No Fall
0.025,0.0828,9.7554,-0.34,0.4484,0.2146,9.7558,0.6022,3.2877,4.5734,20.9158,3.2877,0.147,0.4863,Standing,Stable,LOW,0,No Fall
-0.0548,0.2842,9.553,-7.8212,2.1189,-0.8704,9.5573,8.1498,3.2608,4.4514,19.8147,3.2973,-0.3283,1.7042,Walking,Stable,LOW,0,No Fall
6.1699,1.0781,0.9597,-0.973,-4.9073,3.1675,6.3364,5.9212,2.7359,2.4287,5.8985,2.7359,76.8334,9.7959,Walking,Unstable,CRITICAL,1,Forward Fall
0.0834,0.0232,9.8208,-0.0525,0.3457,0.1686,9.8212,0.3882,3.3092,4.6045,21.2015,3.3092,0.4868,0.1355,Sitting,Stable,LOW,0,No Fall
1.4999,0.5898,9.1515,1.8471,10.4854,0.5095,9.2923,10.6591,3.7471,3.8395,14.742,3.7471,9.289,3.639,Standing,Unstable,HIGH,0,No Fall
0.697,0.5142,8.7395,-6.4273,6.0474,-1.2949,8.7823,8.9195,3.3169,3.8351,14.7078,3.3169,4.5521,3.3565,Walking,Stable,LOW,0,No Fall
0.5699,0.5224,9.3641,2.1556,0.2035,2.9813,9.396,3.6846,3.4855,4.1569,17.2796,3.4855,3.4772,3.1872,Walking,Stable,LOW,0,No Fall
-0.0361,-0.0087,9.7506,0.1165,-0.09,-0.1036,9.7507,0.18,3.2353,4.607,21.2249,3.2651,-0.2122,-0.0511,Sitting,Stable,LOW,0,No Fall
0.0561,0.0704,9.8314,-0.1295,-0.1168,-0.4146,9.8318,0.4498,3.3193,4.6047,21.2036,3.3193,0.3268,0.4102,Sitting,Stable,LOW,0,No Fall
-0.0434,0.0731,9.7155,0.3835,0.0167,-0.0369,9.7159,0.3857,3.2484,4.5732,20.9138,3.2773,-0.2559,0.4313,Sitting,Stable,LOW,0,No Fall
0.0508,-0.1219,9.7375,-0.9926,-0.4667,-0.0343,9.7384,1.0974,3.2221,4.6076,21.2298,3.3034,0.2988,-0.7172,Standing,Stable,LOW,0,No Fall
0.0533,-0.1557,10.0795,-1.0634,0.5153,0.0197,10.0809,1.1818,3.3257,4.7764,22.8142,3.4295,0.303,-0.8849,Standing,Stable,LOW,0,No Fall
0.9315,-0.0889,9.8622,5.0792,1.4353,0.0261,9.9065,5.2782,3.5683,4.4699,19.9801,3.6275,5.3956,-0.514,Walking,Stable,LOW,0,No Fall
0.337,-0.0587,9.2743,-7.8662,3.2667,-0.0129,9.2806,8.5175,3.1842,4.3094,18.5708,3.2233,2.0809,-0.3623,Walking,Stable,LOW,0,No Fall
-0.0302,-0.0213,9.8248,0.1095,0.0755,0.1794,9.8249,0.2234,3.2578,4.6436,21.563,3.2921,-0.1759,-0.1242,Sitting,Stable,LOW,0,No Fall
-0.0435,-0.0035,9.8748,0.0097,0.0217,-0.0877,9.8749,0.0909,3.2759,4.6661,21.7728,3.3073,-0.2521,-0.0205,Sitting,Stable,LOW,0,No Fall
-0.0706,0.034,9.6966,-0.0581,-0.1128,0.2274,9.6969,0.2604,3.22,4.5799,20.9752,3.2671,-0.4174,0.201,Sitting,Stable,LOW,0,No Fall
0.0407,0.029,9.621,-0.1389,0.2877,0.2511,9.6212,0.4064,3.2303,4.519,20.4211,3.2303,0.2425,0.1727,Sitting,Stable,LOW,0,No Fall
-0.0034,-0.1092,9.1252,2.5832,0.1167,1.0139,9.1259,2.7775,3.0042,4.3284,18.7351,3.0793,-0.0212,-0.6855,Walking,Stable,LOW,0,No Fall
0.1636,0.0241,10.0384,0.5225,1.0842,-0.069,10.0397,1.2054,3.4087,4.6883,21.9797,3.4087,0.9336,0.1373,Standing,Stable,LOW,0,No Fall
0.6122,-0.0696,8.9919,-2.8451,0.9964,-2.5195,9.013,3.9288,3.1782,4.1204,16.9773,3.2246,3.8949,-0.4424,Walking,Stable,LOW,0,No Fall
-0.0331,0.026,9.7154,-0.188,-0.0119,-0.1167,9.7155,0.2216,3.2361,4.5816,20.9912,3.2582,-0.195,0.1535,Standing,Stable,LOW,0,No Fall
-0.0654,0.0081,9.7872,-0.0804,0.2093,-0.1973,9.7874,0.2986,3.2433,4.6273,21.412,3.2869,-0.3829,0.0476,Sitting,Stable,LOW,0,No Fall
-0.074,0.0122,9.6904,0.2523,-0.5837,-0.2951,9.6907,0.7011,3.2095,4.5828,21.002,3.2588,-0.4375,0.0719,Standing,Stable,LOW,0,No Fall
-6.4075,-0.093,2.1659,-9.8046,-8.9733,0.607,6.7643,13.3049,-1.4449,3.6283,13.1642,2.8888,-71.3078,-0.7875,Standing,Unstable,CRITICAL,1,Backward Fall
0.7211,0.3519,9.9363,-0.5848,-1.6024,1.5017,9.9686,2.2726,3.6697,4.4337,19.6573,3.6697,4.148,2.0232,Walking,Stable,LOW,0,No Fall
-0.0846,-0.0791,9.7356,0.4223,1.2866,0.2323,9.7363,1.3739,3.1906,4.628,21.4185,3.2998,-0.4979,-0.4658,Standing,Stable,LOW,0,No Fall
-0.1497,0.0457,9.274,-3.594,-0.6286,-1.4499,9.2753,3.926,3.0567,4.397,19.334,3.1565,-0.9247,0.2825,Walking,Stable,LOW,0,No Fall
0.5649,0.5063,9.0714,-5.0727,-1.1316,-0.9915,9.1031,5.2911,3.3809,4.0239,16.1917,3.3809,3.5576,3.1885,Walking,Stable,LOW,0,No Fall
1.6762,-3.0093,8.8174,-11.3657,6.3767,-3.3343,9.4664,13.4521,2.4948,4.8628,23.6469,4.501,10.199,-18.5357,Walking,Unstable,MEDIUM,0,No Fall
0.0596,-0.001,9.7867,0.0999,0.0253,-0.0316,9.7869,0.1078,3.2818,4.5998,21.1577,3.2824,0.3489,-0.0059,Sitting,Stable,LOW,0,No Fall
0.0352,0.052,9.8531,0.0234,-0.1266,-0.0553,9.8533,0.1401,3.3134,4.6243,21.3839,3.3134,0.2045,0.3022,Sitting,Stable,LOW,0,No Fall
0.2034,0.0656,9.8044,3.3686,-1.4552,-1.1081,9.8068,3.8331,3.3578,4.5588,20.7827,3.3578,1.1882,0.3834,Walking,Stable,LOW,0,No Fall
-0.0145,0.0222,9.81,0.1497,-0.0263,-0.004,9.81,0.1521,3.2725,4.6227,21.3693,3.2822,-0.085,0.1296,Sitting,Stable,LOW,0,No Fall
-0.0335,-0.0236,9.6996,0.2027,-0.1385,0.0829,9.6997,0.2591,3.2142,4.5859,21.0303,3.2522,-0.1977,-0.1395,Sitting,Stable,LOW,0,No Fall
0.0285,0.0611,9.8249,0.3099,-0.1388,-0.0537,9.8251,0.3438,3.3048,4.6104,21.2555,3.3048,0.1663,0.3565,Sitting,Stable,LOW,0,No Fall
0.093,-0.0202,9.743,-0.5342,0.4084,-0.1236,9.7435,0.6837,3.2719,4.576,20.9395,3.2854,0.5471,-0.1189,Standing,Stable,LOW,0,No Fall
0.0509,-0.0164,9.7368,0.0351,-0.8195,0.1951,9.737,0.8431,3.2571,4.5819,20.9941,3.268,0.2994,-0.0963,Standing,Stable,LOW,0,No Fall
0.2067,-0.2936,8.9789,-3.4981,-4.2068,1.0466,8.9861,5.5704,2.964,4.2581,18.1313,3.1597,1.3181,-1.8723,Walking,Stable,LOW,0,No Fall
-0.0109,-0.0364,9.7186,0.088,0.1281,-0.1744,9.7187,0.2336,3.2238,4.5925,21.0915,3.2553,-0.0641,-0.2144,Sitting,Stable,LOW,0,No Fall
0.0331,0.0773,9.8714,0.0061,-0.0596,0.2417,9.8718,0.249,3.3273,4.6274,21.4133,3.3273,0.1923,0.4487,Sitting,Stable,LOW,0,No Fall
-0.0043,0.002,9.7955,-0.3602,0.059,-0.1318,9.7955,0.388,3.2644,4.6182,21.3275,3.2672,-0.025,0.0116,Sitting,Stable,LOW,0,No Fall
-0.1144,0.1668,9.7262,-0.3145,0.5637,0.252,9.7283,0.693,3.2595,4.5741,20.9221,3.3358,-0.6738,0.9822,Standing,Stable,LOW,0,No Fall
0.0124,-0.0049,9.8036,0.051,0.1611,0.1668,9.8036,0.2374,3.2704,4.6197,21.3416,3.2736,0.0725,-0.0287,Sitting,Stable,LOW,0,No Fall
-0.0615,0.0406,9.6789,-0.6876,-0.2882,-0.6336,9.6792,0.9784,3.2194,4.5678,20.8647,3.2603,-0.3638,0.2404,Standing,Stable,LOW,0,No Fall
0.0446,-0.1011,9.777,0.8705,-0.1198,0.3636,9.7777,0.9509,3.2402,4.6226,21.3688,3.3076,0.2614,-0.5922,Standing,Stable,LOW,0,No Fall
0.042,-0.0555,9.7561,-0.1355,-0.5229,0.044,9.7563,0.542,3.2475,4.6024,21.1823,3.2845,0.2468,-0.326,Standing,Stable,LOW,0,No Fall
1.1647,-0.02,9.3002,1.9788,4.6859,2.0816,9.3728,5.4961,3.4816,4.1427,17.1616,3.4949,7.138,-0.1221,Walking,Stable,LOW,0,No Fall
0.0472,0.0487,9.7622,-0.1775,0.0844,-0.2904,9.7624,0.3507,3.286,4.5793,20.9703,3.286,0.2767,0.286,Sitting,Stable,LOW,0,No Fall
0.3343,0.3827,9.3002,2.521,-7.3027,-0.4362,9.314,7.7379,3.339,4.2152,17.7678,3.339,2.0569,2.3546,Walking,Stable,LOW,0,No Fall
-0.0697,-0.0118,9.7568,0.0832,0.3004,0.109,9.757,0.3302,3.2251,4.6187,21.3321,3.2794,-0.4093,-0.0696,Standing,Stable,LOW,0,No Fall
0.4794,0.1803,8.9922,-4.479,-3.8852,0.023,9.0067,5.9293,3.2173,4.0853,16.6894,3.2173,3.0513,1.147,Walking,Stable,LOW,0,No Fall
0.6442,-0.3087,9.6106,2.7224,-1.8408,-0.6341,9.6371,3.3469,3.3154,4.4684,19.9662,3.5211,3.8326,-1.8354,Walking,Stable,LOW,0,No Fall
0.1494,-0.5533,9.743,-7.5669,-1.3284,-1.2073,9.7598,7.7769,3.113,4.6969,22.0604,3.4819,0.877,-3.2499,Standing,Unstable,HIGH,0,No Fall
0.0619,-0.0341,9.7776,0.2313,0.1207,0.1314,9.7779,0.2921,3.2685,4.6028,21.1861,3.2912,0.3627,-0.1998,Sitting,Stable,LOW,0,No Fall
-0.0004,-0.0863,9.6458,-0.0283,0.1064,-0.0187,9.6462,0.1117,3.1864,4.5676,20.8633,3.2441,-0.0022,-0.5123,Sitting,Stable,LOW,0,No Fall
-0.0794,0.2132,9.7803,0.2969,0.67,0.081,9.7829,0.7373,3.3047,4.5805,20.981,3.3576,-0.4652,1.2488,Standing,Stable,LOW,0,No Fall
0.4787,0.2828,9.3943,0.6896,-0.6565,0.0723,9.4108,0.9548,3.3853,4.2498,18.0607,3.3853,2.9158,1.722,Walking,Stable,LOW,0,No Fall
-0.0495,0.0249,9.7728,0.3233,-0.059,0.1662,9.7729,0.3682,3.2494,4.6128,21.2781,3.2824,-0.2901,0.1462,Sitting,Stable,LOW,0,No Fall
-0.0427,0.0741,9.8174,-0.3058,0.1314,0.3804,9.8177,0.5055,3.2829,4.6208,21.3516,3.3114,-0.249,0.4325,Standing,Stable,LOW,0,No Fall
0.0025,0.0164,9.6681,-0.4752,-0.579,-0.2688,9.6681,0.7958,3.229,4.5531,20.7311,3.229,0.0147,0.0975,Standing,Stable,LOW,0,No Fall
0.2942,6.3297,2.6133,16.8774,11.4745,0.1423,6.8543,20.4091,3.0791,2.4859,6.1798,3.0791,2.46,67.4389,Walking,Unstable,CRITICAL,1,Side Fall Right
0.8288,-1.6372,9.1136,-12.3915,6.434,1.4014,9.2965,14.0324,2.7684,4.5983,21.1442,3.8599,5.1149,-10.1432,Walking,Unstable,MEDIUM,0,No Fall
0.0392,0.0555,9.9442,0.1219,-0.3165,0.0458,9.9444,0.3422,3.3463,4.6654,21.7662,3.3463,0.2258,0.3196,Sitting,Stable,LOW,0,No Fall
0.4467,0.0081,9.3735,-0.5221,0.459,1.0845,9.3842,1.2882,3.2761,4.3152,18.6213,3.2761,2.7281,0.0494,Walking,Stable,LOW,0,No Fall
-0.014,0.0134,9.8345,0.2535,0.1098,-0.1404,9.8345,0.3099,3.278,4.6362,21.4939,3.2873,-0.0816,0.0783,Sitting,Stable,LOW,0,No Fall
-0.0388,0.0597,10.1474,0.241,-0.3849,-0.4918,10.1477,0.6694,3.3895,4.7788,22.8366,3.4153,-0.2188,0.3374,Standing,Stable,LOW,0,No Fall
0.0545,-0.142,9.8266,-0.7881,-0.5546,0.1895,9.8278,0.9822,3.2464,4.6536,21.6563,3.341,0.3176,-0.8278,Standing,Stable,LOW,0,No Fall
0.2955,0.3774,10.2928,-2.6099,8.6311,0.027,10.304,9.0171,3.6552,4.6936,22.03,3.6552,1.6432,2.0988,Walking,Stable,LOW,0,No Fall
-0.0403,0.1402,9.9581,0.7836,-0.7796,0.0568,9.9592,1.1068,3.3527,4.6714,21.8216,3.3796,-0.2321,0.8065,Standing,Stable,LOW,0,No Fall
-0.0484,0.0503,9.7398,-1.0535,0.5311,0.2887,9.74,1.2146,3.2472,4.5911,21.0781,3.2795,-0.2845,0.2959,Standing,Stable,LOW,0,No Fall
0.075,-0.0738,9.862,-0.2944,-0.2328,0.1493,9.8626,0.4039,3.2878,4.6491,21.614,3.3369,0.4359,-0.4285,Standing,Stable,LOW,0,No Fall
0.051,0.2166,9.7911,0.5037,-0.7031,0.5084,9.7936,1.0032,3.3529,4.553,20.7296,3.3529,0.2981,1.2675,Standing,Stable,LOW,0,No Fall
-1.1161,-0.1644,9.3579,-4.6795,6.4855,-2.6472,9.4256,8.4242,2.6925,4.7291,22.3646,3.5461,-6.8003,-0.9993,Walking,Unstable,MEDIUM,0,No Fall
0.7025,0.2771,10.3858,1.4579,0.3844,0.6725,10.4132,1.6509,3.7885,4.6683,21.7927,3.7885,3.868,1.5249,Walking,Stable,LOW,0,No Fall
-0.0166,-0.0912,9.9395,-0.8179,0.1547,0.0914,9.9399,0.8373,3.2772,4.7111,22.194,3.3491,-0.096,-0.5259,Standing,Stable,LOW,0,No Fall
-0.0057,-0.0266,9.7185,-0.293,-0.093,0.0117,9.7186,0.3077,3.2287,4.589,21.0588,3.2503,-0.0336,-0.1569,Sitting,Stable,LOW,0,No Fall
0.1864,-0.0769,9.7537,-0.2097,-0.3789,-0.0914,9.7558,0.4426,3.2877,4.5734,20.9162,3.339,1.0948,-0.4519,Standing,Stable,LOW,0,No Fall
-0.0093,-0.0393,9.7189,0.2009,0.0014,-0.0121,9.719,0.2013,3.2234,4.593,21.0958,3.2559,-0.055,-0.232,Sitting,Stable,LOW,0,No Fall
0.4694,-0.3739,9.5965,-2.6747,3.1879,2.0769,9.6153,4.6508,3.2307,4.5145,20.3807,3.48,2.7982,-2.2287,Walking,Stable,LOW,0,No Fall
-0.1693,0.3729,9.6571,-5.1888,0.4671,4.6698,9.6657,6.9963,3.2869,4.5098,20.3387,3.3998,-1.0039,2.211,Standing,Unstable,HIGH,0,No Fall
0.3126,0.0935,10.4147,-0.8443,-5.3858,-0.1148,10.4198,5.4528,3.6069,4.8147,23.181,3.6069,1.7192,0.514,Walking,Stable,LOW,0,No Fall
0.0162,-0.0554,9.8995,0.2686,0.2869,-0.0953,9.8996,0.4044,3.2867,4.676,21.8649,3.3237,0.0936,-0.3208,Sitting,Stable,LOW,0,No Fall
0.0955,-0.1306,9.8474,0.2638,-0.3113,-0.1441,9.8488,0.4327,3.2708,4.6513,21.6347,3.3579,0.5557,-0.7599,Sitting,Stable,LOW,0,No Fall
0.3622,-0.0827,9.218,-1.3116,2.9809,2.9753,9.2254,4.4112,3.1658,4.2834,18.3473,3.221,2.2501,-0.5138,Walking,Stable,LOW,0,No Fall
-5.4643,-0.9868,0.9773,-0.7358,5.4177,-7.7641,5.638,9.496,-1.8246,2.6957,7.2667,2.4761,-75.739,-10.0802,Standing,Unstable,CRITICAL,1,Backward Fall
-0.0194,0.1933,9.8542,0.3733,0.9865,0.594,9.8562,1.2105,3.3427,4.6052,21.2076,3.3557,-0.1129,1.1239,Standing,Stable,LOW,0,No Fall
0.2454,0.0237,9.2485,2.4693,1.7921,2.5258,9.2518,3.9609,3.1725,4.2973,18.4667,3.1725,1.5199,0.1471,Walking,Stable,LOW,0,No Fall
0.666,2.8224,9.2522,0.5567,-1.2192,0.4915,9.696,1.4275,4.2468,3.6472,13.3018,4.2468,3.9384,16.923,Standing,Unstable,HIGH,0,No Fall
0.0788,0.0419,9.779,-0.1285,-0.0044,-0.0017,9.7794,0.1285,3.2999,4.5815,20.9897,3.2999,0.4614,0.2456,Sitting,Stable,LOW,0,No Fall
0.41,0.1181,9.7833,5.5171,0.3898,-2.8501,9.7926,6.2221,3.4371,4.489,20.1511,3.4371,2.3994,0.691,Walking,Stable,LOW,0,No Fall
-0.7994,0.5761,9.0415,-7.6932,0.6613,-2.3577,9.095,8.0735,2.9394,4.3512,18.9331,3.4723,-5.0424,3.6314,Standing,Unstable,HIGH,0,No Fall
-0.237,0.007,9.1664,-5.241,0.1216,-1.0149,9.1695,5.3398,2.9788,4.3765,19.1533,3.1368,-1.4813,0.0436,Walking,Stable,LOW,0,No Fall
1.607,-3.7574,9.0919,1.0322,-7.4923,-0.5354,9.9682,7.582,2.3138,5.2695,27.7676,4.8188,9.2771,-22.1446,Walking,Unstable,MEDIUM,0,No Fall
0.7775,4.6872,3.3475,-8.4939,7.1576,-2.5459,5.8121,11.3956,2.9374,1.6223,2.6317,2.9374,7.6875,53.7512,Standing,Unstable,CRITICAL,1,Side Fall Right
0.0381,0.1325,9.7501,-0.4473,-0.3782,-0.0412,9.7511,0.5872,3.3069,4.5562,20.759,3.3069,0.2242,0.7785,Sitting,Stable,LOW,0,No Fall
0.8287,-1.335,9.2549,5.3606,3.5043,-0.1585,9.3873,6.4063,2.9162,4.5683,20.8697,3.8062,5.0646,-8.1758,Walking,Unstable,MEDIUM,0,No Fall
0.9836,-0.0503,9.0901,4.0408,1.1251,0.6032,9.1433,4.2376,3.3411,4.087,16.7033,3.3747,6.1759,-0.3152,Walking,Stable,LOW,0,No Fall
1.1017,-0.3484,9.4258,1.3219,7.052,-0.0984,9.4964,7.1756,3.3931,4.3067,18.5475,3.6253,6.6621,-2.1022,Walking,Stable,LOW,0,No Fall
0.7558,0.3981,10.0148,-6.6953,-2.6856,1.727,10.0511,7.4177,3.7229,4.4514,19.8152,3.7229,4.3126,2.2699,Walking,Stable,LOW,0,No Fall
0.5912,0.2088,9.2811,0.8423,-0.8113,0.9491,9.3023,1.5062,3.3604,4.1895,17.5519,3.3604,3.6441,1.2864,Walking,Stable,LOW,0,No Fall
1.05,-0.2392,10.1125,6.712,0.3326,3.4378,10.1697,7.5485,3.6411,4.6061,21.2165,3.8006,5.9263,-1.348,Walking,Unstable,MEDIUM,0,No Fall
-0.0698,0.0086,9.8376,-0.3205,0.4234,-0.0245,9.8379,0.5316,3.2588,4.652,21.6414,3.3053,-0.4065,0.0501,Standing,Stable,LOW,0,No Fall
-0.0859,-0.0195,9.7819,-0.5374,0.0637,-0.1965,9.7823,0.5758,3.2255,4.6362,21.4941,3.2958,-0.5034,-0.1144,Standing,Stable,LOW,0,No Fall
0.0368,-0.1246,9.866,-0.4834,0.5483,-0.4621,9.8669,0.8648,3.2594,4.672,21.828,3.3425,0.2139,-0.7236,Standing,Stable,LOW,0,No Fall
0.5615,0.065,9.9679,-2.8739,-4.0973,-2.0874,9.9839,5.4226,3.5315,4.5558,20.755,3.5315,3.2238,0.3731,Walking,Stable,LOW,0,No Fall
-0.0301,0.0984,9.8553,0.2191,-1.0418,0.1717,9.8558,1.0784,3.3078,4.63,21.4372,3.3279,-0.1751,0.5718,Standing,Stable,LOW,0,No Fall
-1.45,-2.3284,9.6984,0.5106,-6.7976,0.9549,10.0788,6.8833,1.9733,5.4742,29.967,4.4923,-8.2718,-13.3571,Standing,Unstable,HIGH,0,No Fall
0.0269,0.0327,9.965,-0.0087,0.061,-0.1879,9.9651,0.1977,3.3415,4.6835,21.935,3.3415,0.1549,0.1879,Sitting,Stable,LOW,0,No Fall
0.2779,0.017,9.7974,-2.6166,4.3212,-2.1863,9.8014,5.5045,3.3641,4.5503,20.7051,3.3641,1.6245,0.0994,Walking,Stable,LOW,0,No Fall
0.5901,0.3462,9.2401,-1.6314,-3.3717,0.018,9.2654,3.7457,3.3921,4.1363,17.1094,3.3921,3.6517,2.1411,Walking,Stable,LOW,0,No Fall
0.6354,0.2724,9.431,1.4199,6.3446,-2.6911,9.4563,7.0364,3.4462,4.2345,17.9306,3.4462,3.8527,1.6504,Walking,Stable,LOW,0,No Fall
-3.1782,1.3738,8.406,-8.2904,3.2034,-4.0175,9.0912,9.7536,2.2006,4.7652,22.7074,4.3193,-20.4623,8.6916,Walking,Unstable,MEDIUM,0,No Fall
-0.0203,-0.0822,9.8258,-0.9546,-1.481,-0.4662,9.8262,1.8226,3.2411,4.6561,21.6797,3.3094,-0.1181,-0.4791,Standing,Stable,LOW,0,No Fall
-0.1435,-0.0089,10.067,0.6551,-0.4803,-0.2455,10.068,0.8486,3.3049,4.7818,22.8659,3.4064,-0.8164,-0.0505,Standing,Stable,LOW,0,No Fall
-0.0466,-0.0448,9.7724,0.1467,-0.2579,-0.1657,9.7727,0.3398,3.227,4.6283,21.4213,3.2879,-0.273,-0.2627,Sitting,Stable,LOW,0,No Fall
1.0122,0.2717,9.5476,-0.169,-0.5031,-2.3694,9.605,2.4281,3.6105,4.209,17.716,3.6105,6.0492,1.6212,Walking,Stable,LOW,0,No Fall
-0.0123,0.0091,9.7246,0.0257,-0.3497,-0.0753,9.7246,0.3586,3.2405,4.585,21.0222,3.2487,-0.0726,0.0537,Sitting,Stable,LOW,0,No Fall
0.9673,0.3563,9.2564,-5.3408,-7.641,1.2349,9.3136,9.4039,3.5267,4.0592,16.477,3.5267,5.9616,2.1927,Walking,Stable,LOW,0,No Fall
0.5974,0.1964,10.0917,0.5351,0.7983,-2.7948,10.1113,2.9554,3.6285,4.5731,20.9132,3.6285,3.3874,1.1131,Walking,Stable,LOW,0,No Fall
-0.8544,5.5778,2.0649,11.7071,6.2366,9.7545,6.0088,16.4651,2.2628,2.6297,6.9152,2.8324,-8.1748,68.1673,Standing,Unstable,CRITICAL,1,Side Fall Right
0.0447,0.1335,10.0904,0.2587,0.0179,0.2568,10.0914,0.365,3.4229,4.7148,22.2293,3.4229,0.254,0.7579,Standing,Stable,LOW,0,No Fall
0.0313,-0.0276,9.7813,0.0287,-0.3817,-0.0393,9.7814,0.3848,3.2617,4.6101,21.2534,3.28,0.1832,-0.1616,Sitting,Stable,LOW,0,No Fall
-0.6854,-5.3444,2.989,-17.1852,24.1425,-4.4559,6.1617,29.9674,-1.0136,3.41,11.628,3.0062,-6.3865,-60.1533,Standing,Unstable,CRITICAL,1,Side Fall Left
0.5354,0.4465,10.1983,-3.8836,0.4065,1.8314,10.2221,4.313,3.7267,4.5763,20.9421,3.7267,3.0024,2.5032,Walking,Stable,LOW,0,No Fall
0.1707,0.1284,9.8526,0.9237,0.2145,-0.3959,9.8549,1.0276,3.3839,4.5741,20.9225,3.3839,0.9922,0.7465,Standing,Stable,LOW,0,No Fall
0.0091,-0.0299,9.8564,-0.1514,0.024,0.2214,9.8565,0.2693,3.2785,4.6513,21.6347,3.2985,0.0528,-0.1738,Sitting,Stable,LOW,0,No Fall
0.3808,-0.1376,9.8819,0.3886,7.0274,1.0374,9.8902,7.1142,3.3751,4.6059,21.2145,3.4668,2.2068,-0.797,Walking,Stable,LOW,0,No Fall
1.6134,1.3184,9.4747,-6.7043,-5.1529,2.6465,9.7011,8.8602,4.1355,3.7773,14.2681,4.1355,9.5736,7.8109,Walking,Unstable,MEDIUM,0,No Fall
0.0801,0.0166,9.8598,0.0162,-0.1387,0.071,9.8601,0.1567,3.3189,4.6252,21.3926,3.3189,0.4655,0.0967,Sitting,Stable,LOW,0,No Fall
0.2915,0.2094,8.3571,-1.4028,-0.0502,-1.9089,8.3648,2.3694,2.9527,3.8217,14.6052,2.9527,1.9969,1.4348,Walking,Stable,LOW,0,No Fall
-0.0148,0.0662,9.9619,-0.0112,0.0754,0.242,9.9621,0.2537,3.3377,4.6841,21.9405,3.3476,-0.0852,0.3806,Sitting,Stable,LOW,0,No Fall
0.0122,0.2291,9.9469,-3.9124,-5.8077,2.5877,9.9495,7.4654,3.3961,4.6329,21.4642,3.3961,0.0705,1.3196,Walking,Stable,LOW,0,No Fall
-0.018,-0.0062,9.6586,0.1613,0.238,-0.3809,9.6586,0.4773,3.2115,4.5588,20.7826,3.2276,-0.1066,-0.0368,Sitting,Stable,LOW,0,No Fall
-0.307,-0.2173,9.784,0.7896,0.1739,0.0064,9.7913,0.8086,3.0866,4.736,22.4294,3.4361,-1.7967,-1.2719,Standing,Stable,LOW,0,No Fall
